,text,label
451,2박2일은 뭐니? 기레기야,1
452,53살 아빠면 어때 아빠가 곽부성인데.... 축하해요,1
453,"60만원으로 무슨 5억 피해입은 마냥 폭로하는 놈도 그렇고, 60만원을 안 갚고 쌩깠던 매니저 놈도 그렇고.. 참 안습이다.. 인간들 요즘 왜 그런지 참 ㅉㅉ... 신상털기, 먼지털기가 인생 낙인갑다..",1
454,82키로 김지영 왜보냐...? 저런 쓰레기 영화 안봄 ㅋ,1
455,KBS 주말극은 한번씩 꿀잼 노잼 하는것 같다 황금빛 보다가 이건 못보겠다 연기들이 너무 발연기다,1
456,OOO들 모임이네. 뉴스에1분도 못나오는 뒷방3류아나라 잃을것도업시 친문좌파 방송국설립하려고 아나퇴사하고 개쌉친아나들. 와꾸만 번지르하고 속은맘충들과동급. 소신지키고 아나로서 소명을다한 배현진이 새삼 이쁘다,1
457,X 쳤으면 다야???? ㅋㅋㅋㅋㅋㅋㅋㅋ 방송에서 저딴 식으로 표현하는건 문제 있다고 생각하는데. 그리고 몰카범죄룰 우려하는 메세지를 쓸 거 였으면 다르게 표현할 방법이 충분히 많았다. 제발 일차원적으로 생각하지 마세요 좀,1
458,Xx같은 한국 x 같은법 이라는 승리놈하고 클럽 뭐 어쩌고 관련잇던애 아니엇나? 그런데 얼쩡거리고 드나들던애들 연예계 방송가에서 퇴출하지? 여자연예인들이 인물이 그리도 없어? 내가 추천 좀해주까?,1
459,YG올해 아이콘 빅뱅 위너 블핑 대박나니까 블핑 빌보드뜨는날 몰아서 ㅈㄹ들이네..그래도 잘나가~~~,1
460,life*니같은 개돼지가있어서 개한민국이 엉망진창인거야.주제를알아야지.일베충만큼 개돼지인 문베충 나라 문화 방송말아먹는 쓰레기들,1
461,● 꼰대들 특징: 나 때는 말이야~ 누가 뭐라고 괴롭히든 다 참고 버티고 다녔어~ 그만한 일로 그러냐ㅉㅉ 약해빠져가지구 ㅉㅉ 원래 사회 생활이 그래~~,1
462,★속보★!!!! ㅈ됐다~~!!!! 국민가수 조용필도 빨갱이다~~ 마!! 조용필이 저거 고향이 으데고?? 전라도 아이라 카이??,1
463,"★정용화 오빠가 죄인이면 김연아, 박지성도 죄인이다. 오빠 군대 잘 다녀오세요",1
464,♨ 충격 ! 결국 하나경이 맞았네. 강은비 그렇게 안봤는데 ..,1
465,ㄹㅇ 관종....,1
466,ㅅㅂ 모르고저런거지 알고 저랬겠냐 꼰대 새키들 드럽게 말많네 ㅋㅋㅋ,1
467,ㅆㄹㄱ와 같은 한남들 말 무시하셔요^~~^우리 팜므파탈 나래씨^~^♡♡,1
468,ㅇㅣ아즘마는 조용히 살고 싶다면서 왜 자꾸 기어나와? 돈도 많이벌었다고 예능에서 깝치더만.진심 관종임?,1
469,ㅈㄹ염병..ㅋㅋ재산이 1조인데 천억안내고 머리굴리다가 꼬시고 오지다,1
470,ㅈㄹ옘병하고있네...프로그램 끝나면 끝나버리는 연애따위...이젠 안믿는다...ㅋㅋㅋㅋㅋ,1
471,ㅉㅉㅉ 서로 원하는거 충전 얼마나 갈지,1
472,ㅋㅋㅋ 드라마 ㅆ노잼.좀비들 퀄리티 무엇?ㅋㅋㅋ 다신안본다.,1
473,ㅋㅋㅋㅋㅅㆍㅂ머야 결혼도안하고 그염병하며 티비나왔던거? 결혼안하고 헤어졋으면 대박코미디엇네ㅋㅋ,1
474,ㅋㅋㅋㅋㅋ 티비조선 천사네 ㅋㅋ 50퍼센트 가져가도 되는데 25퍼센트면 혜자지,1
475,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 앞으로 여차하면 한서희를 정신병자로 만들수도 있다는 말로 들린다... 더러븐 yg,,, 제발 상장폐지 되기를...",1
476,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ열폭들 한다고 난리났다 진짴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
477,ㅋㅋㅋㅋㅋㅋㅋ애초에 여자들이 왜욕하는데? 성상품화때문아님? 저 기사 댓글에 한남새 기들 성희롱 오지는데 그딴 스 레기짓만 안해도 성상품화한다고 욕먹지 않음 한남들 지들 때문에 욕먹는건 모르고 좋다고 성희롱 오지네,1
478,ㅋㅋㅋㅋ게이인줄 ㅋㅋㅋ옷이랑 화장좀봨ㅋㅋㅋㅋ,1
479,ㅋㅋㅋㅋ당당하게가 아니라 막나가는거지,1
480,ㅋㅋㅋㅋ아니 뭐 그럼 딸이랑 인연 끊고 살리?ㅋㅋㅋ 김치녀들 진짜 별거 가지고 다 욕하네 ㅋㅋㅋ 세계원정성매매1위 김치녀,1
481,ㅋㅋㅋ위스플 제외한 한연생을 찍으면 되지 뭔 개소리냐 ㅋㅋㅋㅋ,1
482,ㅋㅋㅋ으이그... 진짜 정신병자들 많다,1
483,ㅎ 장태준이 죽인거면 시즌2할 이유없음 적폐급수 = 장태준(최정상 적폐) >>> 송희섭(적폐) > 이엘리야(정의로운 척 하는 적폐) 호구레벨 = 이성민 의원 > 강의원 보좌관 > 한도경(멍청할 정도로 착하기만 한 답답한 호구),1
484,가부장제 한남은 도태가 답이지,1
485,갑분싸 동정여론 뭐냐 ㅋㅋㅋㅋㅋㅋ 전국민을 기만한 놈인데 죽어도 싸지,1
486,강다니엘 노력한거 잘 안다. 속 시끄러운 얘기 많지만 진심 아는 사람들은 다 알고 있다. 여기서 이런저런 얘기하는 사람들 중 정말 팬인 사람이 얼마나 될까? 어차피 자기일 아니니 쉽게 말하는 것일 뿐이다,1
487,강한나가 훨씬 아깝다! 짱께는 잘생겨도 냄새난다!,1
488,강효진 기자 공익제보자 신분 노출로 공익신고자보호법 제12조 제1항에 따른 처벌 대상입니다.,1
489,같은 남자지만 내가 다 쪽팔리다,1
490,같은 팀원이 좀 보듬어주지~~ 메인싱어가 나가는건 젝키를 좋아하는 팬입장에서 많이 아쉽다.,1
491,개돼지 네티즌은 무었이 진실인지는 중요하지 않고 니편 내편이 중요한거지. 음식에 이념을 갖다 붙이고 비판하는 넘들 진짜 한심한 부류들...,1
492,개돼지 민국 또 ㅈㄴ 가겠네ㅋㅋㅋ,1
493,개돼지집단 개한민족의 실상. 사촌이 땅사면 배아픈 민족이라 앞에선 웃어도 뒤에서 호박씨 까는게 일상임. 소름돋는 개한민족 무섭다.,1
494,"개돼지특: 일본기업 유니클로,일본맥주 등등 불매! 하지만 스파이더맨이랑 트와이스는 소비ㅋㅋㅋㅋㅋㅋ",1
495,개듣보네 ㅋㅋㅋㅋㅋㅋ남자 뭔 프로게이머같이생겼네,1
496,개망나니 또 결혼? ㅎㅎ 재앙이다 문재앙,1
497,개시러진짜 라디오 재밌다고 듣는놈들이 문제지,1
498,개인정보도용한 그 음원총공팀도 대국민사과해라.그래야공평하지 지들이한건 실수~~래...하여튼 미친..,1
499,개판이네 김준호는 디엔에이에 도박있는듯 차태현도 실망이다. 틀딱들만 보는 프로 폐지해라,1
500,"걍 이병헌 싫어하는 감정때문에 빼액대는거지, 연기로 따지면 여기 댓글들이 말하는 강동원이나 김남길이 상대가 되냐. 이병헌 사생활은 그렇다쳐도 연기는 송강호, 김윤석급이랑 노는 급인데 ㅋㅋ",1
501,거 예비며느리가 빚 청산해주구 시부모한테 이쁨좀 받자 ㅋ,1
502,건모는 일상적 옷과 머리스타일을 해라 ..너무 삐에로.갇은 우수운 컨셉을 하지 말고 ....우수꽝ㅆ런 복장을 귀엽다고 되받는 신부는 의도적같아..조ㅁ.그러네...,1
503,걸그룹 생명은 끝났고 이제 애낳는거로~~?이제 젖타령까지~~가지가지한다,1
504,검은머리 외국인 극혐..이나라에서 사라져라,1
505,겁없는 어린 여자애 하나가 여러명을 보내는구나.서바이벌부터 봐온 비아이는 진심으로 아깝다.정신적으로 미숙했던 사람을마약으로 접근시켰던 저런 사람들이 너무 무섭다.,1
506,게이니 seki.....,1
507,겨울이라서 불우이웃돕기하는건가?? 다른나라에서 다른일만하다온사람한테 노력이니 고생이니...그냥 방송잘타서 로또된거야 몇일안되서 식어버릴 냄비들이라 두번상처줄것 같은데..ㅎㅎㅎ,1
508,결국 남자를 죽게 하는건 뇨쟈들...요즘 여자들 순결 지키고 한 남자 한테올인 하는 여자들 잇는지...원나잇 하는 세상에 ...여자들 니들은 남편 이랑할때 아다라시 엿나 ㅋㅋ,1
509,결국 세계가 인정하는 건 일베 나부랭이가 아니라 봉준호 송강호 김연아 방탄소년단. 소위 니들이 말하는 좌파. 자신의 사상이 세계의 기준에 뒤처지고 있다는 걸 좀 깨달아라 ㅉㅉ,1
510,결혼 못하는놈들 댓글보소 ㅋㅋㅋ,1
511,결혼한 유부남 쫓아다니는 빠순이들 진심 노답이다. ㅋㅋㅋ 역시 빠순이 화력,1
512,결혼한다는 놈이 전여자친구들한테 연락돌리냐ㅋㅋ갈라니가 아쉽나보지,1
513,계집들댓글보소ᆢ누가 아깝니 그런 개소리는 여자들 왜 하는겨 ᆢ 여자종특인가,1
514,계집새끼덜 젖들젖들 봐라~ㅋ 계집새끼 나이가 저 나이대였으면 상폐되어 임신 불구년인디...ㅋ,1
515,계집이란 어차피 사내의 손을 타게되는것을.. 그리고 사내로 태어나서 계집질도 하는거지. 계집년 한두명때문에 대한민국 영화계 거물하나가 또 사라지는구나!,1
516,고딩때 처맞은거 30살까지 기억할정도면 진성찐1따 맞는듯ㅋㅋ 처맞는데는 다 이유가있다ㅋ,1
517,고소인은 충분히 회수할 수 있는 금액이었음에도 불구하고 고소로 채무자의 손발을 묶었다= 잘못한건 사실이나 공개된 이면에 어떤 이해관계가 얽혀있다,1
518,고승우 변호사 ᆢ 저놈은 저런취급받아도 싸다,1
519,고현정 배되지가 불러서 그런행동 하는거지돈이 아쉬워서 하는것도 아니니 지맘에 안들면 무뢰한짓 하는거지 뭐가끔 얼굴 까먹을까 드라마 뜨문뜨문 등장하고그냥 접고 동남아나가서 살아라 얼굴도 못생긴게 지꾸 방송탈라고하네,1
520,공놀이나 쳐하는게 뭐 벼슬이라고 ㅋㅋ 김치남 한남들 못생겼으니깐 즈그들끼리 빨아대는거보소 ㅋㅋㅋㅋ,1
521,공연 보지 맙시다 ㅠ,1
522,공인이면 모범좀 보여라 쓰레기들,1
523,관리좀 하자 저건 자연스러운 현상이 아님 충분히 관리할수있는 나이인데 대중한테 노출하는 남배우가 저게 뭐냐 여배우였으면 기자들이 후덕하다가 제목부터 달았겠지.진심 숙연하다,1
524,관심 받고 싶은 선동질에 불과함. 호응하는 건 바보짓.,1
525,관종도 이런관종이 없지 노답,1
526,관종이네. 실수할걸 해야지. 딱보니 과격하게 짜증부리는거네. 보기보다 승질 더러운듯. 애는 벽에 똥칠할때까지 살 인간이라는데 엄마걸고 말하는애 엄마를 걸겠어. 오래전에 죽은 전남친일로 죽을 여자로 보이디?,1
527,관종인건 확실함...,1
528,관종짓 또 시작? 남친이랑 헤어졌냐 ㅉㅉ,1
529,교활한놈 황구라 치고있네,1
530,구하라 남친이 엄청난 피해자지연옌이라고 얼굴하나 믿고 지가 먼져 꼬셔놓고 ㅉㅉ,1
531,구하라팬인데 죠깥네 남자새끼 뒤졌다,1
532,구혜선 섹시하지 않은 젖꼭지였구나... 실망..,1
533,구혜선!!응원한다 쉽게변심한 안재현 어떤식으로든 죗값받기를 바란다 한여배우(여자)인생 망친놈이다,1
534,구혜선님 학업 끝내시고 어떤 형태로든 활동해주세요. 재능많은 사람인데 어쩌다 쓰레기를 만나서 ㅠㅠ 늘 응원합니다~^^,1
535,구혜선이 인스타 글만 올리면 준비했다가 기사올라오고 댓글들 순식간에 달리고..이상하다는 분 많네요.저도 연예소속사 비리 국민청원원해요~~밖에나가도 이상하다는 분들 많아요,1
536,국개의원들아~제발 일좀해라ㆍ당과 정치색이 달라서 의견충돌 하는건 이해하지만~ 수북히 쌓여있는 재정법안좀 하루빨리 통과좀 시켜라ㆍ,1
537,국내 관종 환자들을 볼 수 있는 프로!!,1
538,국민들 대다수가 김미화씨의 진행능력에 감탄했다는데? 여기 비판하는 댓글은 다 블랙리스트 옹호충인가?,1
539,국민들은 이미 당신을 용서했습니다. 그래도 충분히 자숙하고 재충전하셔서 좋은 작품으로 뵙길 기다리겠습니다.,1
540,국민을 개돼지로 알고 있나요? 싸이 실망스럽습니다. 꼭 강행하는 이유가 뭔지 직접 듣고싶습니다.,1
541,군복무 중인 규현이 대타에... 군대도 안갔다온 놈이 앉는다고...? 김희철 데려와라,1
542,군복무중에 저런데 나가는거 쉽지않은데 금수저 연예인이라 그런지 하고싶은거 다하네,1
543,궁금한건 기레기들 뿐이지 어디다 뒤집어 씌우려고 수작이야,1
544,권상우 참 잘 생겼네 김희원? 이름도 희한하네 저놈 저거 인상 참 더럽게 생겼어 미생에서도 살인 충동 생기던데,1
545,그 놈도 나쁜새끼지만 얘도 정상적인 정신은 아닌게 섹시하지 않은 젖꼭지에서 놀랬다 차라리 가슴이라고 했다면 좀 더 지성적으로 보였을텐데...이제 고마해라 관종으로 밖에는 느껴지지 않으니..,1
546,그 신세경 예능 몰카사건도 그렇고 방송국놈들도 덜떨어진놈 천지구나,1
547,그 여자 완전 또라이네. 또라이 잘못 건들여서 고생하네요,1
548,그 여자도 인생이 바뀌고 치욕스러운 고통은 오래도록 잊혀지지 않을겁니다.아무리 10년 전 일이라지만 내 욕구 잠시 채우고자 했던 행동들 충분히 반성하시고 다시 돌아오세요..,1
549,그것보다 서양인 입장에선 저 얼굴이 40이라는게 충격적일듯? ㅎㅎ,1
550,그게 뭐 어때서? 현아같이 성격좋은 여자는 건들지마라. 성질드러운 계집년들과는 차원이 다른 여신이다,1
551,그나저나..김충재는 연예인인가요??,1
552,그냥 강남 상판대기구만....!,1
553,그냥 무작정 까고보네 미성년자도 결혼할수있는거고 나이처먹고도 애지우려드는 너희들보다 훨 떳떳하구만 지금도 비방댓글 달면서 부모님 등골뽑아먹는것들이 부들대는거봐라 인생이 늘 불만이네,1
554,그냥 쓰레기... 너한테 여자는 그냥 성노리개지?,1
555,그냥 좀 착하게 살면 안되겠냐? 여기다가 설정이네 어쩌네 썰전 펼치면서 애 하나 잡지 말고 너네나 억지 설정해서라도 밖에 나가서 제대로된 라이프 생활을 즐겨라. 혼자 등산을 하든 서점을 가든 남 평가할 시간에 자신을 가꿔 제발 ㅡㅡ,1
556,그냥 폐지해라 프로그램 오래해먹었잖아 관찰예능지겹다.벌써 섭외봐라 범죄자들이랑 연결되어있는 사람 굳이 섭외하는 이유가뭐임?작가진들 반성해 대충대충 하지마,1
557,그놈의 버닝이 문제군,1
558,그니까 지남편이 마약해서 일못하는데 잘 버텨줘서 고맙다고 우느거져??? 에라이,1
559,그래도 끝까지 발뺌 안하고 시인하니..다른 쓰레기들 보다는 낫네~,1
560,그래서 그렇게 사람들 괴롭히구 그랫구나~~~~~ 유명하던데 지랄스러움이. 아파서 그랫구나.,1
561,그렇게 일본 불매하자던 사람들이ㅋㅋㅋ 역시 개돼지들ㅋㅋ,1
562,그리고..소유진.존나 관종인듯.꼴보기 싫으니..그만 나대고.존나 안궁금해..제발 그만나대..,1
563,그만 좀 나데라 악플러 새끼들아 지치지도 않냐? 질려.,1
564,그만좀해라사람죽겄다기자들도기사 그만내라사람하나 죽어나가야 멈출건가벌받고 나올거다알권리도 이미 충족됐다더이상 알고싶지도않다,1
565,그알 한남들 진짜 일하는 꼬라지 짜증나지만 러브가 참는다ㅠ 김상중 너도 한남소리 듣기 싫으면 똑바로해,1
566,그애미에 그딸에 그남편,1
567,근데 곽선영 창백한데 모성애 자극하는 연기 목소리도 아나운서 같아서 그런가 난 미나가 제일좋다 미나 바람폈어도 어쩔수없는게 있다고 안아주고싶고 용서해주고싶고 그리고 곽선영 럭셔리하게 예쁘다 굿,1
568,근데 궁금한데 이혼하면 시부모나 장인장모랑 어떻게 되냐? 길에서 만나면 어떻게? 되게 궁금하네. 관계가 달라졌으니 서로 뭐라고 호칭할지 어떻게 대할지 궁금해.,1
569,근데 민아까지 나가면 노래는 누가한다냐??,1
570,"근데 브라 해본적도없는 한남들이 왜 더 거품물고 난리임 ㅋㅋ 관심없다면서 기사마다 댓글비율 20,30,40대 한국남성임 ㅋㅋㅋㅋㅋㅋ 브라 해본적도 없는 수컷들 주제에",1
571,근데 의문인게 APT 저팀 베스트 멤버 마자?리그 1위2위 다투는 팀이라 들었는데...아마추어여도 문수인급 애들 즐비할텐데...더방 놈들이 주작하는 느낌이낫다.,1
572,근데 청룡이 조선일보 후원이였어 내년부터 보지 말아야겠네,1
573,근데 학폭 미투 창피하지도 않나? 나 학교다닐때 찐따였소 동네방네 소문내고 다니는거 아님? 찐따가 한을 품으면 오뉴월에도 서리가 내린다더니 효린은 재수없게 발목 잡힌거같아 안타깝군.,1
574,근디 가스나도 꽃뱀이네ᆢ3억ㅋㅋ장난하나ᆢ,1
575,근력 운동도 빡시게 했을텐데 근육이 없네.. 3달이면 충분히 눈에 보일만큼 생기는데,1
576,글쎄 남자가 저런말하게 한 bj가 더문제인거 같은데 대충검색해보니 답나오네,1
577,급식용 영화 까페에서 성인 남자둘 하는 얘기 엿들었는데 영상이나 볼거리는 화려한데 딱히 스토리는 없고 중간에는 지루하고 토르가 젤 쎗다면서 결론은 비추 라고 하든데,1
